URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date
https://apps.apple.com/us/app/tic-tac-toe-countdown/id348792842,348792842,Tic Tac Toe Countdown,,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/60/c9/4f/60c94fad-dc7e-ec21-3ded-74a98a452e57/source/512x512bb.jpg,3.5,14,0,,"The typical time killer game "" tic tac toe"" will come out with new functions, makes you keep going for hours. \n\nBasic rule is same as usual, Players alternate placing Xs and Os on the board until \neither one player has three in a row, horizontally, vertically or diagonally.\n\nBut what this game is special is that the symbol you placed first will disappear when your forth turns come, so players will never result in tie. \n\nCountdown until disappear will be shown upper right of each symbol.\nYou can choose whether or not to show the countdown number from the top page.",Mikito Yoshiya,4+,EN,9549824,Games,"Games, Board, Strategy",7/01/2010,1/04/2018
https://apps.apple.com/us/app/space-harvest/id348795059,348795059,Space Harvest,,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/8c/da/6a/8cda6a93-21ea-0485-f05c-c7bb255c1a60/source/512x512bb.jpg,4,342,0,,"Crazy retro real-time strategy, now updated for modern devices!\n\nFrom the App Store reviews:\n\n""Best RTS on iPod - After being disappointed with many rts games on the iPod, this game finally did things right.""\n""One of the most awesome RTS games""\n""Fun RTS...Don\'t think about buying it - BUY IT! Its Excellent!""\n""Fantastic RTS Game...They really packed a full RTS with a cool style into a little app""\n""If you like RTS games and you\'re looking for visual candy, this game satisfies both.""\n\n--\n\n""...packs a hell of a punch with its solid mechanics and beautiful design"" - AppSpy 4/5\n\nPocketGamer - 7 / 10\n\n--\n\nThe year is 2314. When a tiny asteroid falls to earth in the middle of the Pacific Ocean, it brings with it a MYSTERIOUS ALIEN VIRUS. Over the next few months, farmers and scientists around the world begin to notice a curious phenomenon - mushrooms are turning black, and dying!\n\nAs world mushroom stocks run low, stock markets plummet, and governments appeal for calm as protests become riots.\n\nNow, a cabal of the world\'s most powerful restaurateurs meet in secret. Their goal - to create a private space programme to seek out new supplies of mushrooms, wherever they may be found!\n\nFeatures:\n* Make your fortune at the edge of the galaxy!\n* Explore uncharted asteroids with oddly geometric shapes!\n* Investigate strange volcanic activity and harness the power of huge mutant mushrooms!\n* Invest in the latest space-age technology, including Energy Saving Lightbulbs and the GIANT SPACE DEATH LASER!\n* Compete against 5 bonkers opponents!\n* Fun retro graphics!\n* Awesome positional sound effects!\n* 9 fun (but challenging) maps!",All-Seeing Interactive,9+,EN,19326976,Games,"Games, Action, Strategy",26/01/2010,22/12/2017
https://apps.apple.com/us/app/shark-attack-lite/id349841578,349841578,Shark Attack Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/d3/5e/a0/d35ea03e-f8ea-6cde-0a00-1ff22587925a/source/512x512bb.jpg,3,254,0,,"*** Download the NEW Shark Attack 2 game from here: https://itunes.apple.com/us/app/shark-attack-2/id624026184?l=en&mt=8 \n\n====\nThis is the LITE / FREE version of Shark Attack.\n\n=================\n\nThe Clash Soft brings you SHARK ATTACK! The most sensational and entertaining game like ""tower defense"" that exists for your iPhone or iPod Touch.\n\nYour mission is to protect your little fishes of large marine predators. In order to win and pass levels you will have to combine mental agility, strategy, tactics and speed.\n\nIn this unlimited adventure, with over 40 levels where each level will be different every time you play you need to buy different fishes or algae to defend yourself, get coins, be the best strategist and faster than the predators.\n\nIn addition to spending hours and hours of maximum entertainment you will compete in the top of the best world players through the online ranking and your 3G connection or Wi-Fi.\n\nDo you dare to enter the world of Shark Attack? Will you be faster than the shark, swordfish, whales and many more fish enemies?\n\nDo not hesitate and download Shark Attack now for your iPhone or iPod Touch!",The Clash Soft,4+,EN,8296134,Games,"Games, Casual, Strategy",3/02/2010,26/05/2011
https://apps.apple.com/us/app/pinochle/id351086172,351086172,Pinochle,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/88/99/e2/8899e2d7-4c16-c26b-6f6b-734608f20b5c/source/512x512bb.jpg,4.5,10311,0,,"""Full-featured, ad-supported pinochle app for iPhone and iPad. Play single- or double-deck with configurable options including meld bids and shoot the moon. Pinochle is updated frequently with user-suggested features and AI improvements. Also available in the App Store is a paid version with NO advertising: Pinochle Gold.\n\nPinochle is a card game played with a 48- or 80-card deck of 9s, 10s, jacks, queens, kings and aces. The game consists of a repeating sequence of bidding (for the right to name the trump suit and optionally to pass cards), melding, and trick-taking. Players score points by melding various card combinations and by taking tricks.\n\nIn this version, one human player (South) plays with a computer partner (North) and two computer opponents (West and East).\n\nBIDDING: Each player bids the number of points she thinks she can make with her hand. Player to the dealer's left is required to bid, and bidding proceeds to the left. Players who pass are out of the bidding for that hand. A typical high bid is 35 points (for 48 cards) or 60 (for 80 cards). High bidder names the trump suit for the hand and optionally exchanges cards with her partner.\n\nMELDING: Players get points by showing various card combinations. A run (or straight) in the trump suit is worth 15 points. Aces in all four suits is 10 points. Pinochle (queen of spades and jack of diamonds) is 4 points, or 30 points for double pinochle (two of each).\n\nTRICKS: Play begins with the high bidder, and proceeds around the table to the left, 4 cards per trick. Each trick has a winner, who gets 1 point per ace, ten or king.\n\nSCORING: If the high bidder fails to make the bid (his team's total meld plus trick points is less than the bid), the bid amount is subtracted from the team score. Play continues until one team goes out.""",fishdog.net,4+,"DA, NL, EN, FR, DE, NO, SV, TR",50140160,Games,"Games, Strategy, Card, Entertainment",11/02/2010,20/06/2019
https://apps.apple.com/us/app/space-adventure/id351214816,351214816,Space Adventure,,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/59/4c/40/594c400d-7ed0-58cf-a246-e0ddb58a3fd1/source/512x512bb.jpg,2.5,319,0.99,,"Travelling in space might be dangerous, as you can encounter aggressive forms of life that seek to destroy you. Unfortunately for humans, that\u2019s exactly what has happened: alien race called Devaurers invaded our galaxy and penetrated Solar system. These nasty creatures hate everything living, and their aim is to destroy life on Earth. The only hope to defend humans is unpiloted space warship Storm-1.\n\nIn this strategic game you are to protect the space ship while it is on a mission on different planets. Build towers to destroy the enemy on their way to attack the ship. Fly from one planet to another completing missions to save humanity, and use various strategies depending on enemy\u2019s behavior and planet\u2019s terrain. Pause the game to upgrade your weapons and resources and regroup your positions.     \nEnjoy a thrilling and tense space-scale battle for the future of our kind.",Aleksejs Voloviks,4+,EN,47455232,Games,"Games, Simulation, Entertainment, Strategy",20/01/2010,27/08/2018
https://apps.apple.com/us/app/m%C3%BC/id351448383,351448383,M\xfc,,https://is1-ssl.mzstatic.com/image/thumb/Purple3/v4/a6/2f/b7/a62fb749-a04e-b3f9-0b79-fd97ca5338a0/source/512x512bb.jpg,4,98,2.99,,"""Rated 5 dimples by AppSmiles.com and 9/10 on The iPhone App Review!\n\nPLAY ONE OF THE WORLD'S BEST CARD GAMES!\nM\xfc is a real thinking-man's trick-taking game. It offers the strategy of Bridge without all of the hassle of having to learn any bidding conventions. Find out for yourself why this game is beloved by gamers the world over.\n\nHOURS OF REPLAYABILITY AND VARIETY\nPartnerships and trump suits change with every hand. Sometimes trump is long, sometimes it's short, and sometimes there isn't any trump at all! It all depends on the bidding.\n\nLET THE GAME TEACH YOU HOW TO PLAY\nA quick-start tutorial and in-game tool-tips can help you quickly learn the basics of the game. You can also learn by reading the full rules complete with examples right from within the game.\n\nPLAY AGAINST CHALLENGING AI OPPONNENTS\nM\xfc boasts challenging and lifelike Artificial Intelligence opponents, each of which can be configured to match various skill levels.\n\nPLAY AGAINST YOUR FRIENDS OVER BLUETOOTH\nWant to play with a friend? Link your games over Bluetooth! Use the AI opponents to fill any empty seats around your virtual table.\n\nENDORSED BY M\xdc CREATOR FRANK NESTEL \nFrank Nestel has been involved from the beginning of development to ensure that the game would live up to his high standards of excellence. \n\nPLAY IN ENGLISH, GERMAN, SPANISH OR PORTUGUESE\nGerman Translation provided by Frank Nestel himself!\n\nFind out for yourself why the community at www.boardgamegeek.com rate M\xfc so highly, many of whom will tell you that M\xfc is their favorite card game of all time!\n\nFollow M\xfc on Facebook at http://facebook.com/MuGame.\nSee the demo video at http://www.youtube.com/watch?v=eNEYVF2i4hQ.""",House Full of Games,4+,"EN, DE, PT, ES",11632640,Games,"Games, Strategy, Entertainment, Card",21/01/2010,11/11/2014
https://apps.apple.com/us/app/two-hearts/id351683087,351683087,Two Hearts,,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/d5/ca/96/d5ca9642-ba31-16ed-6467-90251c2e7855/source/512x512bb.jpg,3,49,0,,"""Still wish it was Valentine's Day?  Why celebrate love just once a year?  Play Two Hearts every day of the year when Cupid strikes!\n\nThis fun, addicting game allows you to match candy hearts in order to reveal your secret Valentine!  The lower the score, the more you win!  Just make sure to do it fast enough or you will get a Valentine\u2019s surprise you won\u2019t forget!\n\nInstructions:\n- Two Hearts tests your ability to match two identical images.\n- Tap the hearts one at a time to find and match the images.\n- Match all hearts until your Valentine's image is revealed.\n- Lowest score wins!\n\nPlay this with your special someone throughout the year to make is seem like Valentine's Day...every day!\n \nTwo Hearts is a product of Abbacore LLC. Copyright \xa9 2010. All Rights Reserved.""",Abbacore LLC,9+,EN,5049774,Games,"Games, Entertainment, Strategy, Puzzle",15/02/2010,15/02/2010
https://apps.apple.com/us/app/tanktigerses/id352292715,352292715,TankTigersES,,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/8c/8b/b6/8c8bb6c7-bcfa-c6e8-67e7-2211c371e160/source/512x512bb.jpg,3.5,307,0,,"FREE Internet Matching! Fight with players around the world!!\nThis is the essential version of our app TankTigers.\nFeatures are limited to one tank, internet-matching and only one map.\nIf you love it, upgrade paths are also available.\n\n!!! INTERNET-MATCHING REQUIRES INTERNET CONNECTION VIA WiFi !!! \n\nThird person shooter 3D tank action game.\nThe stage is World War II. Fight in tanks in fierce battlefield.\n\n- You can play with players around the world through the Internet!!\n- High quality 3D graphics to the max performance of iPhone (iPod Touch 1st-).\n\nLet\'s play Internet-Matching battle royal!\nAll world players are waiting for you!\nThere are two ways to get a score: destruction of enemies and occupying the base.\nWatch out for situation messages!\nThe hint to victory is concealed there.\n\nYou can select only one tank --Chi-ha--, and the battlefield of Internet-Matching is limited in Berlin.\n\nAdditional features are available at ""in application purchase"".\n\n- Tank Pack 1 -- M4A3, T34-85, MatildaII --\n- Tank Pack 2 -- TigerI, StugIII, B1bis --\n- Single Player Mode -- Inc. 3 single player mode maps --\n- Multi Player Mode -- Inc. 3 multi player mode maps --",RustyRaven,9+,EN,16819162,Games,"Games, Action, Strategy",5/02/2010,25/05/2010
https://apps.apple.com/us/app/admiral-battle-for-uranium/id353864056,353864056,ADMIRAL : Battle for Uranium,,https://is5-ssl.mzstatic.com/image/thumb/Purple71/v4/c2/a2/d3/c2a2d312-5924-2225-a2d4-83b5479351d6/source/512x512bb.jpg,3,41,2.99,,"""There\'s no security on this earth, only opportunity."" \n- General Douglas Mac Arthur\n\nPrepare your nukes, and obliterate your opponents with an apocalyptic thermonuclear barrage, but get it wrong and their devastating counter attack will bring you to your knees!\n\nS.M presents its second title, ADMIRAL, a stunning simulation of global thermonuclear war.\nYou play the role of a military general hidden deep within an Underwater bunker. Your mission - to successfully exterminate your enemy\'s civilian population whilst disabling their ability to attack your own. Start by launching your subs and bombers in order to control the last nuclear ressources of the world and increase your credits...\nStark and foreboding, it feels like you\u2019re at the centre of the Cold War even before a nuke has been fired.Refreshingly simple yet bursting with depth, ADMIRAL is enjoyable as both a quick blast as well as subtle strategic epic.\n\nGameplay:\n- real time strategy game\n- zoom on satellite view\n- choose among 6 territories, with their own features:\n\tNorth America (Zone 0) : \n             -bombers\n\tEurope (Zone 1) : \n             -persuadotron\n\tAfrica (Zone 2) : \n             -scrambler (paralyser)\n\tAsia (Zone 3) : \n             -stealth subs\n\tSouth America (Zone 4) : \n             -electric field\n\tRussia (Zone 5) : \n             -mines\n\n- upgrade your units\n- build shields to protect your cities from nuclear threat\n- carefully select the opponent you want to nuke (bombs are expensive!)\n- nuke other cities and protect yours to increase your score and ranking (keep an eye on the 6 color bars, up of the screen: the higher your bar is, the better!):\n         - 1 000 000 enemy victims = + 1 000 000 points\n         - 1 000 000 allies victims = - 500 000 points\n- 111 trophies to win\n- 3 difficulty levels: rookie, captain, admiral\n- autosave\n\nMail me if you need assistance: marsaults@@yahoo.fr",S.MARSAULT,12+,EN,47454208,Games,"Games, Simulation, Entertainment, Strategy",19/02/2010,29/09/2016
https://apps.apple.com/us/app/vile-haberdashery/id353941606,353941606,Vile Haberdashery,,https://is3-ssl.mzstatic.com/image/thumb/Purple3/v4/49/d2/ee/49d2eed9-baac-30ec-9ad5-1e683d50fe07/source/512x512bb.jpg,3,11,0,,"The storm is raging outside the old Victorian mansion where the would-be heirs to the Vile Haberdashery estate have gathered.  The matriarch is dying, and murder is in the air - whoever survives this night will walk away with a fortune!\n\nIn this nasty, conniving, and thoroughly awful multiplayer strategy game, players take on the role of one of the four nobles trying to kill off the others.  Each noble is surrounded by a retinue of leeches, hangers-ons, and sycophants who can be bent to your will through the use of blackmail, flattery, or intimidation.\n\nYour goal is to gain influence over these subordinates, give one of them a weapon, and send them over amidst your opponents.  If you have enough influence over the subordinates, and they have a weapon, they\'ll kill that noble for you, and you\'re one corpse closer to winning the game!\n\nThe game is played in a turn-based fashion, using an innovative ""pass the phone"" style.  Each player takes a turn on the device, and then hands it to the next player to take their turn.  The device is handed around between players until one of them wins.  Audio cues triggered during play give other players clues as to what the current player might be doing, which adds to the intrigue.\n\nThis game may be played by 2 to 4 players, however, because it\'s all played on the same device, you only need one copy of the game to play with your friends.  The casual nature of the game makes it an excellent diversion to play while doing other things - hanging out, watching television, on road trips, waiting for the movie to start, etc.  It\'s a fun game to just pull out and run when you want something casual that engages your friends.\n\nThe original version of this game was created for the 2010 Global Game Jam by a team of 4 people.  This version is a cleaned-up and improved version with new features.\n\nFEATURES:\n\n  *  Multiplayer casual strategy for 2-4 players.\n  *  Blackmail, flatter, and intimidate your subordinates to murder your rivals.\n  *  Fun, innovative gameplay that evokes Machiavellian intrigue.\n  *  Casual gameplay makes it ideal for parties, lunch breaks, or just when hanging out.",Barking Dog Interactive,12+,EN,19125248,Games,"Games, Role Playing, Strategy, Entertainment",10/02/2010,10/12/2015
https://apps.apple.com/us/app/laser-chess/id355022891,355022891,Laser Chess,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/8a/2c/2f/8a2c2ffb-e0c6-060d-0f33-bc7158e21aed/source/512x512bb.jpg,1.5,200,0,,"Laser Chess is a classic chess game with lasers and mirrored pieces.  This game is an implementation of the Advanced Laser Chess with custom boards (including classic laser chess) coming soon.\n\nDirections for using the game:\n\nMove by selecting a piece and choosing where it moves.  Cancel move by deselecting.\n\nChange direction by dragging in any given direction.  Cancel by changing direction back to original direction.\n\nTouch & hold down a laser or a stunner to fire. (Hold as long as necessary to observe beam bounces)\n\nFind out more at www.laserchess.org\n\nWe tried to make the game as quick as it can be, without english words (with the exception of the sounds), and based on the reference Laser Chess implementation.  Please look for updates and custom levels once it is out and played by expert players.  www.laserchess.org. 23 years of fun.\n  \nNote:  Laser Chass is for two player game to play on the iPad device.",Modular Dreams Inc,4+,EN,2651122,Games,"Games, Board, Strategy, Entertainment",1/04/2010,6/04/2010
https://apps.apple.com/us/app/worms-2-armageddon/id355524910,355524910,Worms 2: Armageddon,,https://is1-ssl.mzstatic.com/image/thumb/Purple111/v4/6a/a8/04/6aa804f5-cfef-19ad-b4e8-542c638dd7de/source/512x512bb.jpg,4.5,9908,4.99,"0.99, 0.99","#1 Turn-Based Game in 135 countries - #1 Strategy Game in 100+ countries\n#1 Game overall 35+ countries - #Top 5 Game overall 80+ countries\n\nAsynchronous play - Worms\u21222: Armageddon\u2019s most requested feature is here!\n\nPlay up to 16 simultaneous games with your friends or use Game Center\u2019s auto-match facility to find new opponents.\n\nGrab your grenades and prepare for battle, as the worms are back, bigger and better than ever in Worms\u21222: Armageddon! The best-selling turn-based-strategy blast-a-thon is back on the App Store for iPhone and iPad with new weapons, brand new customization options and of course, more explosions! Get ready for the ultimate installment! With many games modes available, there is something for everyone. Battle against 3 other friends in high-octane multi-player action or take on the solo campaign in a bid to become the ultimate mercenary worm!\n\nTHE WORMS ARE BACK!\nAuthentic Worms\u2122 gameplay with cartoon-style visuals, comical audio and a refined control system using the innovative touch screen user interface.\n\nNEW WORMS\u2122 WEAPONRY!\nDefend and attack with new weapons and utilities, including the Sentry Gun, Electromagnet, Napalm Strike, Super Sheep, Petrol Bomb, Armageddon, Drill, Earthquake and Poison Strike.\n\nCLASSIC WORMS\u2122 WEAPONRY:\nThe return of the Sheep, Holy Hand Grenade, Concrete Donkey, Parachute, Baseball Bat and enhanced Ninja Rope.\n\nSINGLE-PLAYER WORMS\u2122 ACTION:\nCampaign Mode: 30 single-player missions across 5 new themes including Manhattan, Medieval, Sports, Construction and Cheese.\nBody Count Mode: The player takes on endless waves of increasingly tough enemies across 5 different themes or a random landscape.\nPractice Mode: A mode where the player can practice with every weapon against A.I. dummy worms.\n\nMULTI-PLAYER WORMS\u2122 COMBAT:\nBattle against your friends with offline Bluetooth multi-player action for 1-4 players.\nTake on all-comers from around the globe with online Wi-Fi multi-player action for 1-2 players.\nMaster the new game styles \u2013 Fort Mode, Crazy Crates and Custom Game Style\nThe return of the favourite game styles - \u2018Bazooka and Grenade\u2019, Melee, Gun Show, Heads Up, Lightside, Darkside and Sudden Death.\nMaster the variety of difficulty settings \u2013 Beginner, Intermediate and Pro.\n\nNEW CUSTOMIZATION OPTIONS:\nNEW \u2013 in-depth ability to make custom game styles so players can create whichever game style they want to and play with online or offline.\nNEW - create the team you want with new personalization features \u2013 hats, forts, skins and victory dances. \nNEW - spend gold earned by completing the Campaign missions in the Worms\u2122 shop on new hats, forts, and gravestones or unlock weapons for multi-player games.\nNEW - customize even further with one of the iPhone exclusive bonus hats.\nFurther personalization of worm and team names, speech-banks and gravestones.\n\nOTHER FEATURES:\nFor 3GS and iPhone 4 users \u2013 improved visuals with animated 3D backgrounds, water effects and other graphical enhancements.\n28 Achievements to unlock.\nLeaderboards.\nSave game status on quit \u2013 automatic save to the last turn if you exit - great for longer battles and for saving your single-player progress.\nWatch your finest victories again with action-replays.\n\niPad SPECIFIC FEATURES:\nCrisp high definition visuals, graphical enhancements and special effects.\nFlip the screen! Great for \u2018coffee-table\u2019 style play given the support of the screen orientation feature.\n\n\n\n**DON\u2019T MISS THE OTHER TEAM17 TITLES NOW AVAILABLE!** \nWorms\u2122 for iPhone and Worms\u2122 HD for iPad.\n\nGet even more Team17 information, including the latest game updates and more\u2026\n\nLIKE US: www.facebook.com/WormsTeam17\nFOLLOW US: www.twitter.com/Team17Ltd   \nWATCH US: www.youtube.com/Team17SoftwareLtd\nVISIT US: www.team.17.com",Team17 Software Ltd,12+,EN,529755136,Games,"Games, Entertainment, Action, Strategy",27/10/2010,27/01/2017
https://apps.apple.com/us/app/1-2-25/id356086906,356086906,1 2 25,,https://is4-ssl.mzstatic.com/image/thumb/Purple62/v4/0a/f7/1a/0af71ae8-7875-e5bd-3d2d-b9d8bca4a8f7/source/512x512bb.jpg,3,124,0,,"1 2 25\xa9 allows you to quickly analyse which side of your brain is in charge?  1 2  25 is a new way to exercise your brain, the formation of a chain of continuous numbers will tickle parts of your brain that hardly get used. In this fiendish puzzle, you move the numbers from the outer ring onto the board in the direction of the chevrons. As you place them they must snake together vertically, horizontally or diagonally so they link in sequence from 1 2 25.\n\nTOO MUCH INFORMATION?\n1 2 25\xa9 has every piece of information you will need to solve the puzzle. Everything is in plain sight. Reorganizing the abundance of information is the real challenge. Every single number has to find its perfect location to make up the unique solution.\n\nWATCH OUT FOR THE SNAKE!\nSequencing all 25 numbers using a growing snake will really challenge your spatial and visual thinking. Remember snakes don\u2019t like to bite their own tails. But they sure do like to coil their bodies to confuse predators.\n\nLOCATION, LOCATION, LOCATION\nA 5 x 5 grid with 25 numbers and only one correct location for each number. Each number has five possible locations. Finding the right one is 1 2 25\xa9 .\n\nDIRECTION, DIRECTION, DIRECTION\nChevrons also described as fat arrows, indicate exactly where a number can be placed. Follow the direction of the chevrons as they are your best set of clues to help you solve the puzzle.\n\nSIMPLICITY AT ITS BEST!\n1 2 25\xa9 has a purge button. This is a simple and effective way to correct all your mistakes. Purge will remove all incorrectly placed numbers. One simple button makes 1 2 25\xa9 flawless to play.\n\nCOOL CONTROLS\nThe sliding and placing of numbers couldn\u2019t be easier. Numbers can be placed or dragged very quickly and precise. Follow the beam of light, it will show you the way.\n\nA TRACK RECORD OF QUALITY\nAll the puzzles created for this game were made by Andrew Stuart, who has published puzzles in The Daily Telegraph, The Los Angeles Times, the Beijing Times and in hundreds of other newspapers.",Scanraid Ltd,4+,EN,1224994,Entertainment,"Entertainment, Games, Puzzle, Strategy",19/02/2010,19/02/2010
https://apps.apple.com/us/app/akira-watanabes-tsumeshogi-intermediate-course/id356153459,356153459,"""Akira Watanabe's TsumeShogi, intermediate course""",,https://is5-ssl.mzstatic.com/image/thumb/Purple3/v4/88/cb/1b/88cb1b7c-ac6a-bf84-ab5d-0bf2584381be/source/512x512bb.jpg,,,1.99,,"""Akira Watanabe\'s TsumeShogi for iPhone, intermediate course"" is an application to enjoy solving the shogi problems.\nMainichi Communications Inc., the leading company for shogi applications, and Kakinoki shogi, that has the distinguished operability, have collaborated on this software.\nAkira Watanabe, the first Honorary Ryuo, is the  supervisor and has cooperated with sounds.\nUsing Kakinoki shogi for the engine, which has good reputation.\nFor beginners, there are easy explanations on help file about the rules of shogi and how to move the shogi pieces.\nA hundred selected shogi problems, from ""Weekly Shogi"", and all problems are mate in three.\nComputer will make the best move against your move. Please enjoy the ""real"" shogi battle.\nYou can choose the questions form, numerically, appointing a number, at random, or choosing from panels.\nYou can check the record of each problem about the date and time, results, and time required.",Mynavi Publishing Corporation,4+,"EN, JA",5771264,Games,"Games, Strategy, Board, Entertainment",18/02/2010,23/09/2015
https://apps.apple.com/us/app/taxi-gone-crazy/id356161101,356161101,Taxi Gone Crazy,,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/0a/20/0a/0a200a7e-63a4-4e86-0a3d-71377c27f91c/source/512x512bb.jpg,3.5,6381,0,,"\u201cTaxi Gone Crazy\u201d is not made by or associated with SEGA or SEGA\u2019s game ""Crazy Taxi"".\n\nWarning! Taxy Gone Crazy requires mental focus and lighting-fast reactions.\n\nHow-to Win:\n Drive as quickly as possible while dodging other cars. Post your scores to Facebook. Highest score wins.\n\nControls:\n- Left and Right arrows move the cab left and right.\n- To accelerate, drag your thumb up the power bar on the left side. To jump, press the power bar.\n- Or use standard keyboard controls.\n\nMonkeyBananaRaffle",Social Mobile Designs LLC,4+,EN,6678875,Games,"Games, Entertainment, Action, Strategy",20/02/2010,22/03/2013
https://apps.apple.com/us/app/sync-ball/id356277312,356277312,Sync-Ball,,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/82/ff/bb/82ffbb24-69f6-ca06-61c2-f08aa5107cc4/source/512x512bb.jpg,5,37,0.99,,"""Greetings 21st Century Earthlings!\n\nTransport your mind beyond earthly concerns with the engaging puzzle experience of Sync-Ball.\n\nGently swipe your finger on the screen to move the synchronized balls up, down, left and right. Your goal is to align the balls and drop them into the holes on the same swipe. \n\u2022\tUse maze walls to block movement and align the balls to achieve your goal.\n\u2022\tWatch-out for the edges! If you roll a ball off the platform, you'll have to start over.\n\u2022\tBegin with two-ball puzzles and simple mazes that teach the game's elegant mechanics and strategies.\n\u2022\tAdvance to more complex puzzles with up to four synchronized balls in play at one time. And you thought rocket science was tough!\n\u2022\tExperience 80 levels of stellar satisfaction.\n\nDo you long to escape the frenzied pace of modern life? Sync-Ball was designed to provide the perfect balance of tranquility and cerebral stimulation for a quick escape wherever and whenever you need one.\n\u2022\tNo time limits mean you can ponder a puzzle for as long as you like without incurring a penalty.\n\u2022\tNo scores artificially inflate your sense of panic.\n\u2022\tProgress at your own pace. \n\u2022\tReset a stage as often as you like.\n\u2022\tConcentration, memory and problem-solving skills are all you need.\n\nHave fun!""","Tozai, Inc.",4+,EN,8821760,Games,"Games, Strategy, Puzzle, Education",8/03/2010,4/11/2017
https://apps.apple.com/us/app/musket-artillery-american-revolutionary-war-lite/id356578890,356578890,Musket & Artillery: American Revolutionary War Lite,,https://is4-ssl.mzstatic.com/image/thumb/Purple/v4/8c/85/62/8c85624b-2f50-4cfb-8ea7-c344122b65f3/source/512x512bb.jpg,3.5,1456,0,,"Musket & Artillery (American Revolutionary War) is a strategic style game specially developed for iPhone & iPod touch users. It takes you back to the days of the American Revolutionary War, where you can use military tactics to defeat your enemies (economic mode and war mode are available). You can select to join any of the forces from British, France, United States, Hessen, Germany and Spain which are divided into 2 alliances opposite to each other. You may increase your tax revenues by occupying the territory of your enemy, or you may occupy the enemy\u2019s HQ to get his entire territory. Absolutely, you can construct your territory to receive more taxes. \nFEATURES: \n-12 cards (Construction Card, Draft Card, General Card, Marshal Card, Ship Card, Fortress Card, Cannon Fire Card, etc.) \n- 5 challenge levels. \n- 5 battles (3 real-happened battles and 2 fictional battles) \n- Enhanced risk style combat system (easy, direct and interesting) providing comfortable experience and easing your operation.",EASY Inc.,9+,"EN, FR, DE, JA, ZH, ES, ZH",27736030,Games,"Games, Board, Entertainment, Strategy",20/02/2010,3/02/2011
https://apps.apple.com/us/app/64andwomen/id357039281,357039281,64andWomen,,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/36/01/2d/36012d78-13a3-1b56-f534-8ea17f0e880f/source/512x512bb.jpg,,,1.99,,"""This 64andWomen app targets the college women's basketball draw for 64 teams known as The Big Dance or March Madness. It provides two random generators/eliminators and one manual picker.\nThe first generator is the Straight  Eliminator - any team has the same probability to be selected (it does not matter if team has a seed #1 or #16). \nThe second generator is the Weighted Eliminator - a team gets a weight according it's seed. As an example - team A with a seed #1 plays team B with a seed #16 in the first round. In this case the team A is entered into the picker drum 16 times and team B only once. Similarly, team C seed #5 plays team #12 - thus team C is entered 12 times and opponent team D 5 times.\n\nBoth these generators runs in the automatic mode - teams are fed into the picker drum according the draw (Round1, Round2, Sweet16, Elite8, Final4, Final). Results are kept in the database and prior the next run those results are cleared automatically.\n\nThe manual picker feeds teams according the draw but selection of the winner is up to you.\n\nPlease note the following:\n1. The real draw will be available a day after Monday Selection (for 2017 it is March 13) and will be automatically downloaded when you open the App.\n2. This App is not for 2017 draw only. It can be reuse in the coming years 2018, 2019,\u2026 but only for current size of 64 teams.\n3. Team names in App pictures are for demo purposes only and will the replaced with real college names after real draw is downloaded.""","Avruk, LLC",4+,EN,8813568,Sports,"Sports, Games, Strategy, Sports",25/02/2010,27/01/2017
